id,pregunta,asignatura,curso,tema,tipo_ejercicio,foco_auto,criterio_auto,licencia_auto,fuente_original,confianza,foco_final,criterio_final,licencia_final,verificado,notas
cuarto-primaria-galicia-PARTE1_81,"Si un texto habla de olas, arena y sombrillas, ¿dónde pasa?",Lengua Castellana,4º Primaria,Comprensión Lectora,Lugar,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_82,"Si dice ""Ayer fui al cine"", ¿cuándo fue?",Lengua Castellana,4º Primaria,Comprensión Lectora,Tiempo,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_83,"Una receta de cocina es un texto...",Lengua Castellana,4º Primaria,Comprensión Lectora,Tipo de texto,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_84,"Si decimos ""y vivieron felices"", es...",Lengua Castellana,4º Primaria,Comprensión Lectora,Final del cuento,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_89,"Plural de ""lápiz""",Lengua Castellana,4º Primaria,Gramática,Singular/Plural,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_90,"Femenino de ""gato""",Lengua Castellana,4º Primaria,Gramática,Género,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_91,"En ""Los niños juegan"", ¿quién realiza la acción?",Lengua Castellana,4º Primaria,Gramática,Sujeto,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_92,"En ""El pájaro canta"", ¿qué se dice del pájaro?",Lengua Castellana,4º Primaria,Gramática,Predicado,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_93,"¿""Rápidamente"" es sustantivo, verbo o adverbio?",Lengua Castellana,4º Primaria,Gramática,Tipos de palabras,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_94,"""Jugué"" está en pasado, presente o futuro?",Lengua Castellana,4º Primaria,Gramática,Tiempo verbal,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_96,"Aumentativo de ""casa""",Lengua Castellana,4º Primaria,Gramática,Aumentativos,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_100,"Cal é o artigo en galego de ""o neno""?",Lingua Galega,4º Primaria,Lingua Galega,Artigo galego,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_101,"Como se di ""casa"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Palabras galegas,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_102,"Como se di ""buenos días"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Saúdos,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_104,"Como se di ""azul"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Cores,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_105,"Como se di ""perro"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Animais,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_106,"Como se di ""madre"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Familia,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_107,"Como se di ""pan"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Comida,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_108,"Como se di ""adiós"" en galego?",Lingua Galega,4º Primaria,Lingua Galega,Saúdos 2,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_110,"Como se di ""cabeza"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,O corpo,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_111,"Como se di ""lunes"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,Os días,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_112,"Como se di ""enero"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,Os meses,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_113,"Como se di ""llueve"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,O tempo,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_114,"Como se di ""libro"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,A escola,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_115,"Como se di ""amarillo"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,As cores,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_116,"Como se di ""diez"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,Os números,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_117,"Como se di ""zapatos"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,A roupa,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_118,"Como se di ""queso"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,Comida 2,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_119,"Como se di ""comer"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,Verbos,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE1_120,"Como se di ""gracias"" en galego?",Lingua Galega,4º Primaria,Vocabulario galego,Saídos 3,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_13,"¿Qué órgano bombea la sangre?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Aparatos,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_14,"¿Con qué órgano respiramos?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Respiración,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_15,"¿Dónde empieza la digestión?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Digestión,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_16,"¿Cómo se llama el conjunto de huesos del cuerpo?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Huesos,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_17,"¿Qué hacen los músculos?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Músculos,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_18,"Di los 5 sentidos",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Sentidos,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_19,"¿Con qué órgano vemos?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Vista,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_20,"¿Con qué órgano oímos?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Oído,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_22,"Di 3 alimentos saludables",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Alimentación sana,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_23,"¿Qué son las articulaciones?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Articulaciones,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_24,"¿Qué controla el cerebro?",Ciencias Naturales,4º Primaria,El Cuerpo Humano,Cerebro,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C1.2,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_25,"¿Cuáles son los 3 estados de la materia?",Ciencias Naturales,4º Primaria,La Materia,Estados,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_26,"Di un ejemplo de materia sólida",Ciencias Naturales,4º Primaria,La Materia,Ejemplo sólido,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_27,"Di un ejemplo de materia líquida",Ciencias Naturales,4º Primaria,La Materia,Ejemplo líquido,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_28,"Di  un ejemplo de materia gaseosa",Ciencias Naturales,4º Primaria,La Materia,Ejemplo gas,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_29,"¿Qué pasa con el agua cuando se congela?",Ciencias Naturales,4º Primaria,La Materia,Cambio de estado,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_30,"¿Qué pasa con el agua cuando hierve?",Ciencias Naturales,4º Primaria,La Materia,Evaporación,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_31,"Si mezclas agua y arena, ¿se disuelve la arena?",Ciencias Naturales,4º Primaria,La Materia,Mezclas,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_32,"¿Qué pasa si echas azúcar en agua?",Ciencias Naturales,4º Primaria,La Materia,Disolución,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_33,"¿Qué mide la balanza?",Ciencias Naturales,4º Primaria,La Materia,Masa,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_35,"¿Por qué flota un barco?",Ciencias Naturales,4º Primaria,La Materia,Flotación,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_36,"Ordena: Lluvia, evaporación, nubes",Ciencias Naturales,4º Primaria,La Materia,Ciclo del agua,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,NAT_PRI4_C2.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_49,"¿Quién gobierna en tu pueblo o ciudad?",Ciencias Sociales,4º Primaria,Mi Localidad,Ayuntamiento,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_50,"Di 3 servicios públicos de tu localidad",Ciencias Sociales,4º Primaria,Mi Localidad,Servicios públicos,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_51,"¿Para qué sirve un plano de la ciudad?",Ciencias Sociales,4º Primaria,Mi Localidad,Plano,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_53,"Di 2 medios de transporte público",Ciencias Sociales,4º Primaria,Mi Localidad,Transporte público,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_54,"¿Para qué sirven las señales de tráfico?",Ciencias Sociales,4º Primaria,Mi Localidad,Normas,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_55,"¿De qué color es el contenedor del papel?",Ciencias Sociales,4º Primaria,Mi Localidad,Reciclaje,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_56,"¿De qué color es el contenedor del vidrio?",Ciencias Sociales,4º Primaria,Mi Localidad,Reciclaje 2,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_57,"Di 3 profesiones importantes en tu localidad",Ciencias Sociales,4º Primaria,Mi Localidad,Profesiones,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_58,"Di un derecho que tienes como niño",Ciencias Sociales,4º Primaria,Mi Localidad,Derechos,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_59,"Di un deber que tienes",Ciencias Sociales,4º Primaria,Mi Localidad,Deberes,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_60,"¿Cómo puedes cuidar tu localidad?",Ciencias Sociales,4º Primaria,Mi Localidad,Participación,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,SOC_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_82,"How do you say ""Hola"" in English?",Inglés,4º Primaria,Family and Greetings,Hello,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_83,"How do you say ""Adiós"" in English?",Inglés,4º Primaria,Family and Greetings,Goodbye,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_84,"How do you say ""Buenos días""?",Inglés,4º Primaria,Family and Greetings,Good morning,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_85,"How do you say ""madre"" in English?",Inglés,4º Primaria,Family and Greetings,Family - mother,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_86,"How do you say ""padre"" in English?",Inglés,4º Primaria,Family and Greetings,Family - father,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_87,"How do you say ""hermano"" in English?",Inglés,4º Primaria,Family and Greetings,Family - brother,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_89,"How do you ask ""¿Cómo estás?""",Inglés,4º Primaria,Family and Greetings,How are you,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
cuarto-primaria-galicia-PARTE2_90,"How do you say ""Gracias""?",Inglés,4º Primaria,Family and Greetings,Thank you,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_1,"¿Qué son las palabras agudas? Da 2 ejemplos",Lengua Castellana,5º Primaria,Lengua Castellana,Agudas,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_3,"¿Qué son las palabras esdrújulas?",Lengua Castellana,5º Primaria,Lengua Castellana,Esdrújulas,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_4,"Pon tilde donde corresponda: ""El medico opero al paciente en el quirofano""",Lengua Castellana,5º Primaria,Lengua Castellana,Tildar,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_7,"Diferencia entre ""tuvo"" y ""tubo""",Lengua Castellana,5º Primaria,Lengua Castellana,Homófonas,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_8,"¿Cuándo usamos mayúscula inicial?",Lengua Castellana,5º Primaria,Lengua Castellana,Mayúsculas,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_10,"Di 3 palabras que empiecen por ""hie-"" o ""hue-""",Lengua Castellana,5º Primaria,Lengua Castellana,H,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_17,"Di 5 preposiciones",Lengua Castellana,5º Primaria,Gramática: Clases de palabras,Preposición,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_30,"Corrige: ""Los niño juega""",Lengua Castellana,5º Primaria,Sintaxis: La oración,Concordancia,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_32,"¿Qué son las ideas secundarias?",Lengua Castellana,5º Primaria,Comprensión lectora,Ideas secundarias,PROCEDIMIENTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_33,"¿Qué debe incluir un buen resumen?",Lengua Castellana,5º Primaria,Comprensión lectora,Resumen,PROCEDIMIENTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_40,"¿Cuáles son las partes de un cuento?",Lengua Castellana,5º Primaria,Comprensión lectora,Estructura,PROCEDIMIENTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_41,"¿Qué debe incluir una buena descripción?",Lengua Castellana,5º Primaria,Expresión escrita,Descripción,PROCEDIMIENTO,LEN_PRI5_C2.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C2.2,PROPRIETARY,false,""
quinto-primaria-lengua_42,"¿Qué elementos debe tener una narración?",Lengua Castellana,5º Primaria,Expresión escrita,Narración,PROCEDIMIENTO,LEN_PRI5_C2.2,PROPRIETARY,"Creación propia - EduAnalytics",0.8,PROCEDIMIENTO,LEN_PRI5_C2.2,PROPRIETARY,false,""
